,date,station_name,count(card_id)
12712,2020-01-16,(10000) Portal 20 de Julio,8772
12713,2020-02-25,(10000) Portal 20 de Julio,10183
12714,2020-04-02,(10000) Portal 20 de Julio,1209
12715,2020-01-15,(10000) Portal 20 de Julio - alimentacion,11623
12716,2020-10-05,(10000) Portal 20 de Julio - alimentacion,5389
12717,2020-01-13,(10004) Policarpa,585
12718,2020-05-21,(10005) Bicentenario - alimentacion,251
12719,2020-10-06,(10006) San Victorino,96
12720,2020-04-13,(10009) Museo Nacional,71
12721,2020-04-30,(10010) San Bernardo,431
12722,2020-02-19,(12000) Puente Aranda,155
12723,2020-03-02,(12000) Puente Aranda,116
12724,2020-02-07,(12001) Carrera 43,1355
12725,2020-02-21,(12001) Carrera 43,1318
12726,2020-02-23,(12001) Carrera 43,135
12727,2020-10-01,(12001) Carrera 43,360
12728,2020-08-13,(12003) Ricaurte,35
12729,2020-02-18,(14005) Las Aguas,1228
12730,2020-01-04,(40002) Manitas,623
12731,2020-01-21,(50002) Corral Calle 40 Sur,134
12732,2020-05-17,(50003) Corral Molinos,478
12733,2020-06-17,(50003) Corral Molinos,1904
12734,2020-10-06,(50003) Corral Molinos,1989
12735,2020-08-24,(02204) Pepe Sierra,194
12736,2020-03-21,(02205) Calle 106,64
12737,2020-01-31,(03007) HUMEDAL CORDOBA,729
12738,2020-04-19,(03010) PUENTE LARGO,54
12739,2020-07-06,(03010) PUENTE LARGO,105
12740,2020-09-29,(03013) RIO NEGRO,142
12741,2020-07-30,(04001) Quirigua,440
12742,2020-10-07,(04001) Quirigua,506
12743,2020-05-04,(04108) El Polo,84
12744,2020-04-15,(05005) Transversal 86,204
12745,2020-07-29,(05107) Américas - Cr.53,189
12746,2020-09-28,(06102) Salitre El Greco,64
12747,2020-08-22,(06111) Universidades,300
12748,2020-04-30,(07005) ALQUERIA,305
12749,2020-03-25,(07007) NQS - Calle 38A Sur,147
12750,2020-02-16,(07105) MOVISTAR ARENA,164
12751,2020-07-08,(07107) U. NACIONAL,107
12752,2020-09-18,(07110) PALOQUEMAO,170
12753,2020-03-09,(07505) LEON XIII,176
12754,2020-04-29,(08000) Portal Tunal,278
12755,2020-03-13,(09103) Olaya,90
12756,2020-05-18,(09106) Nariño,321
12757,2020-06-10,(09121) Las Flores,192
12758,2020-07-29,(09122) Calle 72,447
12759,2020-10-10,(09123) Calle 76,182
12760,2020-04-03,(10005) Bicentenario,30
12761,2020-08-06,(10009) Museo Nacional,112
12762,2020-09-30,(12003) Ricaurte,42
12763,2020-02-13,(12004) Carrera 22,275
12764,2020-08-19,(02202) Calle 127,304
12765,2020-05-14,(02204) Pepe Sierra,194
12766,2020-03-28,(03007) HUMEDAL CORDOBA,38
12767,2020-07-22,(04107) Escuela Militar,40
12768,2020-03-28,(05005) Transversal 86,109
12769,2020-06-13,(05005) Transversal 86,302
12770,2020-06-17,(05105) Pradera,193
12771,2020-08-20,(07007) NQS - Calle 38A Sur,222
12772,2020-05-10,(09000) Cabecera Usme,344
12773,2020-01-01,(09103) Olaya,381
12774,2020-02-28,(09108) Hospital,207
12775,2020-03-27,(09108) Hospital,26
12776,2020-08-17,(10007) Las Nieves,38
12777,2020-04-27,(40001) Juan Pablo II,238
12778,2020-03-13,(02302) Virrey,38
12779,2020-07-05,(04108) El Polo,61
12780,2020-02-16,(06101) El Tiempo,165
12781,2020-09-23,(06103) CAN,105
12782,2020-07-30,(12007) Zona Industrial,61
12783,2020-06-14,(50006) Corral Carrera 77,3
12784,2020-03-12,(07102) NQS - CALLE 75,33
12785,2020-07-19,(09111) Calle 19,96
12786,2020-09-19,(10005) Bicentenario,40
12787,2020-05-09,(10008) San Diego,43
12788,2020-06-08,(12004) Carrera 22,66
12789,2020-05-16,(02103) Mazurén,67
12790,2020-06-21,(02202) Calle 127,198
12791,2019-12-31,(04001) Quirigua,29
12792,2020-05-09,(07107) U. NACIONAL,95
12793,2020-09-30,(50002) Corral Calle 40 Sur,55
12794,2020-02-16,(03014) SAN MARTIN,23
12795,2020-08-04,(04107) Escuela Militar,34
12796,2020-03-22,(14001) La Sabana,19
12797,2020-06-13,(07101) CASTELLANA,52
12798,2020-01-05,(12007) Zona Industrial,56
12799,2020-03-09,(02102) Calle 161,17
12800,2020-09-27,(06107) Ciudad Universitaria,36
12801,2020-04-24,(04107) Escuela Militar,27
12802,2020-03-24,(50006) Corral Carrera 77,14
12803,2020-07-15,(03014) SAN MARTIN,19
12804,2020-04-12,(07008) NQS - Calle 30 Sur,50
12805,2020-06-15,(07102) NQS - CALLE 75,36
12806,2020-03-26,(14001) La Sabana,26
12807,2020-06-14,(07008) NQS - Calle 30 Sur,82
12808,2020-02-16,(12003) Ricaurte,43
12809,2020-08-12,(02000) Cabecera Autopista Norte,893
12810,2020-04-24,(02000) Cabecera Autopista Norte,486
12811,2020-02-16,(02000) Cabecera Autopista Norte - alimentacion,6482
12812,2020-02-06,(02000) Cabecera Autopista Norte - intermunicipal,5955
12813,2020-08-05,(02000) Cabecera Autopista Norte - intermunicipal,509
12814,2020-03-06,(02001) Centro Comercial Santa Fe,4991
12815,2020-10-08,(02001) Centro Comercial Santa Fe,628
12816,2020-09-27,(02001) Centro Comercial Santa Fe,130
12817,2020-01-18,(02101) Toberín,5098
12818,2020-09-06,(02101) Toberín,312
12819,2020-01-07,(02103) Mazurén,2086
12820,2020-01-21,(02103) Mazurén,2715
12821,2020-02-14,(02103) Mazurén,3838
12822,2020-03-01,(02104) Calle 146,1184
12823,2020-06-11,(02104) Calle 146,544
12824,2020-04-06,(02104) Calle 146,270
12825,2020-02-20,(02105) Calle 142,6902
12826,2020-02-21,(02105) Calle 142,6913
12827,2020-10-11,(02105) Calle 142,194
12828,2020-04-30,(02105) Calle 142,370
12829,2020-05-08,(02201) Prado,396
12830,2020-03-02,(02202) Calle 127,3365
12831,2020-01-27,(02204) Pepe Sierra,2317
12832,2020-02-19,(02204) Pepe Sierra,2499
12833,2020-07-22,(02205) Calle 106,70
12834,2020-05-02,(02300) Calle 100,265
12835,2020-07-10,(02300) Calle 100,337
12836,2020-02-26,(02303) Calle 85,707
12837,2020-01-24,(02304) Heroes,581
12838,2020-09-16,(03000) Portal Suba,1703
12839,2020-08-07,(03000) Portal Suba,367
12840,2020-04-08,(03000) Portal Suba - alimentacion,3845
12841,2020-05-27,(03000) Portal Suba - alimentacion,6051
12842,2020-03-06,(03007) HUMEDAL CORDOBA,759
12843,2020-01-21,(04000) Cabecera Calle 80,5953
12844,2020-02-22,(04000) Cabecera Calle 80,3852
12845,2020-01-23,(04000) Cabecera Calle 80 - alimentacion,24741
12846,2020-08-14,(04000) Cabecera Calle 80 - alimentacion,3978
12847,2020-08-05,(04000) Cabecera Calle 80 - alimentacion,3538
12848,2020-03-11,(04000) Cabecera Calle 80 - intermunicipal,3685
12849,2020-05-17,(04002) Carrera 90,151
12850,2020-09-18,(04003) Avenida Ciudad de Cali,1422
12851,2020-09-24,(04003) Avenida Ciudad de Cali,1395
12852,2020-01-04,(04003) Avenida Ciudad de Cali,1943
12853,2020-01-26,(04103) Las Ferias,265
12854,2020-06-25,(04104) Avenida 68,248
12855,2020-06-16,(04104) Avenida 68,252
12856,2020-08-20,(04105) Carrera 53,167
12857,2020-10-09,(04105) Carrera 53,225
12858,2020-06-11,(04106) Carrera 47,176
12859,2020-02-01,(05000) Portal Américas,11071
12860,2020-09-15,(05000) Portal Américas,4178
12861,2020-03-22,(05000) Portal Américas,516
12862,2020-04-26,(05000) Portal Américas,461
12863,2020-01-08,(05000) Portal Américas - alimentacion,31576
12864,2020-08-25,(05002) Tintal,2731
12865,2020-03-05,(05005) Transversal 86,3106
12866,2020-05-11,(05005) Transversal 86,302
12867,2020-02-05,(05100) Banderas P. Central,9877
12868,2020-04-12,(05100) Banderas P. Central - alimentacion,463
12869,2020-03-06,(05101) Mandalay - Cr.73,1257
12870,2020-10-07,(05101) Mandalay - Cr.73,179
12871,2020-06-15,(05102) Av. Américas - Av. Boyacá,70
12872,2020-02-27,(05102) Av. Américas - Av. Boyacá,1953
12873,2020-09-24,(05102) Av. Américas - Av. Boyacá,263
12874,2020-01-24,(05103) Marsella,2908
12875,2020-04-01,(05103) Marsella,161
12876,2020-09-28,(05103) Marsella,536
12877,2020-03-05,(05107) Américas - Cr.53,1636
12878,2020-07-27,(06000) Portal Eldorado,310
12879,2020-09-21,(06000) Portal Eldorado,289
12880,2020-04-19,(06000) Portal Eldorado,122
12881,2020-02-22,(06000) Portal Eldorado - alimentacion,11337
12882,2020-03-08,(06000) Portal Eldorado - alimentacion,4226
12883,2020-10-05,(06000) Portal Eldorado - alimentacion,4284
12884,2020-04-29,(06000) Portal Eldorado - alimentacion,2752
12885,2020-07-08,(06002) Normandía,218
12886,2020-03-25,(06101) El Tiempo,84
12887,2020-05-20,(06105) Quinta Paredes,39
12888,2020-07-27,(06105) Quinta Paredes,46
12889,2020-01-12,(06107) Ciudad Universitaria,114
12890,2020-01-17,(06108) Concejo de Bogotá,382
12891,2020-02-12,(06111) Universidades,2379
12892,2020-08-20,(07000) Portal Sur,2115
12893,2020-08-30,(07000) Portal Sur - alimentacion,2879
12894,2020-04-17,(07000) Portal Sur - alimentacion,4576
12895,2020-01-16,(07001) PERDOMO,4761
12896,2020-01-14,(07001) PERDOMO,4597
12897,2020-08-12,(07001) PERDOMO,980
12898,2020-03-08,(07001) PERDOMO,997
12899,2020-03-15,(07003) SEVILLANA,303
12900,2020-01-15,(07004) VENECIA,4046
12901,2020-04-14,(07004) VENECIA,513
12902,2020-02-08,(07006) General Santander,1732
12903,2020-06-20,(07006) General Santander,426
12904,2020-08-31,(07006) General Santander - alimentacion,465
12905,2020-09-22,(07006) General Santander - alimentacion,517
12906,2020-08-22,(07006) General Santander - alimentacion,333
12907,2020-04-15,(07007) NQS - Calle 38A Sur,148
12908,2020-09-08,(07007) NQS - Calle 38A Sur,274
12909,2020-03-28,(07008) NQS - Calle 30 Sur,94
12910,2020-08-22,(07008) NQS - Calle 30 Sur,226
12911,2020-02-07,(07009) SENA,3434
12912,2020-01-05,(07104) Simon Bolivar,223
12913,2020-02-02,(07104) Simon Bolivar,314
12914,2020-02-05,(07105) MOVISTAR ARENA,458
12915,2020-02-12,(07105) MOVISTAR ARENA,460
12916,2020-01-22,(07106) EL CAMPIN,883
12917,2020-03-23,(07106) EL CAMPIN,56
12918,2020-04-17,(07111) NQS - RICAURTE,198
12919,2020-06-29,(07111) NQS - RICAURTE,73
12920,2020-07-13,(07112) COMUNEROS,509
12921,2020-04-23,(07112) COMUNEROS,306
12922,2020-07-10,(07112) COMUNEROS,613
12923,2020-02-23,(07113) SANTA ISABEL,436
12924,2020-06-28,(07503) SAN MATEO,3147
12925,2020-04-04,(07504) TERREROS,1892
12926,2020-08-04,(07506) DESPENSA,499
12927,2020-10-03,(07506) DESPENSA,421
12928,2020-02-09,(07506) DESPENSA,335
12929,2020-06-16,(07506) DESPENSA,640
12930,2020-03-19,(08000) Portal Tunal - alimentacion,15701
12931,2020-09-19,(08000) Portal Tunal - alimentacion,6348
12932,2019-12-31,(08001) Parque el Tunal,20
12933,2020-07-31,(09000) Cabecera Usme,1857
12934,2020-01-10,(09000) Cabecera Usme - alimentacion,23192
12935,2020-04-27,(09002) Consuelo,258
12936,2020-08-18,(09003) Socorro,525
12937,2020-08-13,(09004) Santa Lucía,2576
12938,2020-07-14,(09100) Calle 40 Sur,1212
12939,2020-09-05,(09100) Calle 40 Sur,1629
12940,2020-01-18,(09103) Olaya,2142
12941,2020-02-17,(09104) Restrepo,4977
12942,2020-03-06,(09104) Restrepo,4982
12943,2020-01-11,(09104) Restrepo,2758
12944,2020-05-29,(09104) Restrepo,1271
12945,2020-07-25,(09104) Restrepo,906
12946,2020-01-09,(09105) Río Fucha,428
12947,2020-03-17,(09105) Río Fucha,324
12948,2020-03-11,(09106) Nariño,1891
12949,2020-07-15,(09109) Tercer Milenio,133
12950,2020-04-01,(09110) Avenida Jimenez,99
12951,2020-04-17,(09110) Avenida Jimenez,115
12952,2020-01-14,(09110) Avenida Jimenez,490
12953,2020-08-26,(09110) Avenida Jimenez,130
12954,2020-07-29,(09115) Calle 34,222
12955,2020-08-19,(09115) Calle 34,234
12956,2020-01-20,(09116) Avenida 39,535
12957,2020-08-24,(09119) Calle 57,139
12958,2020-01-17,(09121) Las Flores,891
12959,2020-01-05,(09122) Calle 72,648
12960,2020-02-01,(09123) Calle 76,593
12961,2020-06-10,(10000) Portal 20 de Julio,2356
12962,2020-03-22,(10000) Portal 20 de Julio,461
12963,2020-07-19,(10000) Portal 20 de Julio,564
12964,2020-03-27,(10002) Av. Primero de Mayo,1230
12965,2020-07-20,(10002) Av. Primero de Mayo,540
12966,2020-03-24,(10003) Ciudad Jardín,188
12967,2020-02-03,(10004) Policarpa,827
12968,2020-02-20,(10004) Policarpa,819
12969,2020-09-04,(10004) Policarpa,231
12970,2020-09-15,(10005) Bicentenario,45
12971,2020-03-19,(10010) San Bernardo,889
12972,2020-04-25,(10010) San Bernardo,346
12973,2020-05-24,(10010) San Bernardo,190
12974,2020-02-11,(12000) Puente Aranda,144
12975,2020-01-28,(12001) Carrera 43,1271
12976,2020-07-11,(12007) Zona Industrial,72
12977,2020-02-28,(40001) Juan Pablo II,1844
12978,2020-06-27,(40001) Juan Pablo II,532
12979,2020-09-22,(40002) Manitas,525
12980,2020-04-08,(02000) Cabecera Autopista Norte - intermunicipal,163
12981,2020-03-25,(02202) Calle 127,342
12982,2020-08-13,(02204) Pepe Sierra,201
12983,2020-06-22,(02205) Calle 106,51
12984,2020-04-02,(02205) Calle 106,77
12985,2020-03-30,(02303) Calle 85,129
12986,2020-07-07,(02303) Calle 85,135
12987,2020-05-16,(02303) Calle 85,94
12988,2020-04-02,(02304) Heroes,130
12989,2020-04-27,(04101) Minuto de Dios,127
12990,2020-01-04,(04107) Escuela Militar,61
12991,2020-05-16,(05005) Transversal 86,229
12992,2020-05-25,(05005) Transversal 86,96
12993,2020-06-07,(06001) Modelia,49
12994,2020-06-02,(06102) Salitre El Greco,70
12995,2020-09-04,(06102) Salitre El Greco,64
12996,2020-01-03,(06108) Concejo de Bogotá,194
12997,2020-09-27,(06111) Universidades,162
12998,2020-04-10,(07005) ALQUERIA,89
12999,2020-02-07,(07101) CASTELLANA,306
13000,2020-08-16,(07103) AV. CHILE,126
13001,2020-06-10,(07109) CAD,205
13002,2020-04-22,(07201) Guatoque -Veraguas,53
13003,2020-06-12,(08000) Portal Tunal,418
13004,2020-02-23,(08002) Biblioteca,238
13005,2020-05-23,(09101) Quiroga,416
13006,2020-04-08,(09105) Río Fucha,47
13007,2020-07-31,(10009) Museo Nacional,107
13008,2020-01-10,(12004) Carrera 22,170
13009,2020-03-25,(40001) Juan Pablo II,295
13010,2020-08-09,(02103) Mazurén,24
13011,2020-03-10,(04000) Cabecera Calle 80 - intermunicipal,30
13012,2020-09-30,(06102) Salitre El Greco,86
13013,2020-08-06,(06102) Salitre El Greco,61
13014,2020-07-02,(06103) CAN,99
13015,2020-06-17,(06107) Ciudad Universitaria,59
13016,2020-08-19,(07007) NQS - Calle 38A Sur,210
13017,2020-05-21,(07107) U. NACIONAL,106
13018,2020-01-01,(07107) U. NACIONAL,72
13019,2020-03-15,(09002) Consuelo,358
13020,2020-03-26,(09106) Nariño,173
13021,2020-04-16,(10003) Ciudad Jardín,134
13022,2020-07-08,(12001) Carrera 43,309
13023,2020-03-10,(02000) Cabecera Autopista Norte,194
13024,2020-04-13,(03006) NIZA - CALLE 127,91
13025,2020-03-25,(03007) HUMEDAL CORDOBA,36
13026,2020-04-02,(04000) Cabecera Calle 80 - intermunicipal,132
13027,2020-04-27,(04107) Escuela Militar,15
13028,2020-05-21,(10008) San Diego,56
13029,2020-01-05,(03004) GRATAMIRA,30
13030,2020-03-21,(03013) RIO NEGRO,39
13031,2020-04-28,(03013) RIO NEGRO,70
13032,2020-04-23,(04108) El Polo,70
13033,2020-03-13,(05000) Portal Américas,220
13034,2020-06-15,(07101) CASTELLANA,23
13035,2020-08-21,(10004) Policarpa,172
13036,2020-10-05,(12002) CDS - Carrera 32,97
13037,2020-01-21,(12003) Ricaurte,109
13038,2020-04-25,(06103) CAN,84
13039,2020-03-09,(08001) Parque el Tunal,26
13040,2020-09-21,(03013) RIO NEGRO,100
13041,2020-08-11,(12003) Ricaurte,32
13042,2020-07-10,(50006) Corral Carrera 77,11
13043,2020-05-07,(07106) EL CAMPIN,78
13044,2020-04-09,(12003) Ricaurte,20
13045,2020-06-14,(12001) Carrera 43,40
13046,2020-05-03,(05105) Pradera,48
13047,2020-05-10,(07106) EL CAMPIN,41
13048,2020-05-24,(04000) Cabecera Calle 80 - intermunicipal,39
13049,2020-03-09,(12002) CDS - Carrera 32,25
13050,2020-05-31,(50006) Corral Carrera 77,2
13051,2020-02-27,(02000) Cabecera Autopista Norte - intermunicipal,5750
13052,2020-01-09,(02001) Centro Comercial Santa Fe,3445
13053,2020-03-04,(02103) Mazurén,3849
13054,2020-02-02,(02104) Calle 146,1188
13055,2020-08-22,(02104) Calle 146,339
13056,2020-07-10,(02105) Calle 142,576
13057,2020-01-09,(02201) Prado,2911
13058,2020-02-23,(02202) Calle 127,642
13059,2020-09-26,(02202) Calle 127,299
13060,2020-03-19,(02204) Pepe Sierra,677
13061,2020-02-10,(02300) Calle 100,1867
13062,2020-07-05,(02300) Calle 100,167
13063,2020-05-10,(02302) Virrey,82
13064,2020-02-22,(02304) Heroes,422
13065,2020-10-01,(03000) Portal Suba,1871
13066,2020-04-06,(03000) Portal Suba - alimentacion,4002
13067,2020-09-17,(03000) Portal Suba - alimentacion,8155
13068,2020-01-21,(03001) LA CAMPIÑA,1833
13069,2020-06-20,(03002) SUBA - TV- 91,561
13070,2020-07-19,(03002) SUBA - TV- 91,178
13071,2020-07-03,(03003) 21 ANGELES,388
13072,2020-09-26,(03006) NIZA - CALLE 127,129
13073,2020-08-26,(03007) HUMEDAL CORDOBA,35
13074,2020-03-07,(03012) SUBA - CALLE 95,333
13075,2020-02-09,(04000) Cabecera Calle 80,1205
13076,2020-01-01,(04000) Cabecera Calle 80 - alimentacion,1497
13077,2020-08-01,(04000) Cabecera Calle 80 - alimentacion,2274
13078,2019-12-31,(04000) Cabecera Calle 80 - alimentacion,257
13079,2020-04-17,(04000) Cabecera Calle 80 - intermunicipal,192
13080,2020-03-04,(04002) Carrera 90,3990
13081,2020-09-27,(04002) Carrera 90,269
13082,2020-01-10,(04003) Avenida Ciudad de Cali,4969
13083,2020-01-23,(04003) Avenida Ciudad de Cali,6176
13084,2020-06-13,(04100) Carrera 77,1008
13085,2020-05-30,(04100) Carrera 77,829
13086,2020-01-29,(04102) Avenida Boyaca,2368
13087,2020-08-09,(04102) Avenida Boyaca,50
13088,2020-02-22,(04102) Avenida Boyaca,1037
13089,2020-01-05,(04102) Avenida Boyaca,270
13090,2020-07-30,(04103) Las Ferias,212
13091,2020-05-22,(04103) Las Ferias,173
13092,2020-09-02,(04104) Avenida 68,274
13093,2020-02-02,(04106) Carrera 47,329
13094,2020-01-12,(04106) Carrera 47,288
13095,2020-06-27,(04106) Carrera 47,172
13096,2020-03-18,(05001) Patio Bonito,5417
13097,2020-01-07,(05100) Banderas P. Central,5220
13098,2020-10-09,(05100) Banderas P. Central,1314
13099,2020-07-13,(05100) Banderas P. Central - alimentacion,2918
13100,2020-04-22,(05102) Av. Américas - Av. Boyacá,84
13101,2020-07-02,(05103) Marsella,450
13102,2020-06-27,(05103) Marsella,361
13103,2020-09-07,(05103) Marsella,416
13104,2020-09-10,(05103) Marsella,450
13105,2020-07-16,(06000) Portal Eldorado,322
13106,2020-03-19,(06000) Portal Eldorado,1218
13107,2020-08-18,(06000) Portal Eldorado - alimentacion,3465
13108,2020-03-12,(06000) Portal Eldorado - alimentacion,776
13109,2020-02-28,(06001) Modelia,1908
13110,2020-01-31,(06002) Normandía,2434
13111,2020-01-27,(06100) Av. Rojas,2047
13112,2020-01-30,(06100) Av. Rojas,2175
13113,2020-05-28,(06100) Av. Rojas,111
13114,2020-05-17,(06101) El Tiempo,34
13115,2020-06-04,(06101) El Tiempo,86
13116,2020-07-01,(06103) CAN,121
13117,2020-01-07,(06104) Gobernación,221
13118,2020-01-21,(06104) Gobernación,300
13119,2020-03-26,(06106) Recinto Ferial,69
13120,2020-06-26,(06107) Ciudad Universitaria,61
13121,2020-05-16,(07000) Portal Sur,1196
13122,2020-08-11,(07000) Portal Sur - alimentacion,8341
13123,2020-08-22,(07000) Portal Sur - alimentacion,6646
13124,2020-10-09,(07000) Portal Sur - alimentacion,10680
13125,2020-03-19,(07000) Portal Sur - alimentacion,18560
13126,2020-03-05,(07001) PERDOMO,5153
13127,2020-08-11,(07001) PERDOMO,997
13128,2020-10-10,(07002) MADELENA,884
13129,2020-06-11,(07002) MADELENA,829
13130,2020-07-31,(07003) SEVILLANA,370
13131,2020-01-03,(07003) SEVILLANA,999
13132,2020-03-16,(07004) VENECIA,3275
13133,2020-03-21,(07004) VENECIA,341
13134,2020-01-16,(07005) ALQUERIA,2144
13135,2020-09-29,(07006) General Santander,630
13136,2020-09-21,(07006) General Santander - alimentacion,459
13137,2020-06-05,(07006) General Santander - alimentacion,450
13138,2020-03-28,(07006) General Santander - alimentacion,155
13139,2020-06-18,(07007) NQS - Calle 38A Sur,280
13140,2020-01-28,(07008) NQS - Calle 30 Sur,1948
13141,2020-09-14,(07102) NQS - CALLE 75,94
13142,2020-04-01,(07103) AV. CHILE,178
13143,2020-01-30,(07104) Simon Bolivar,1075
13144,2020-02-16,(07104) Simon Bolivar,345
13145,2020-07-03,(07104) Simon Bolivar,178
13146,2020-01-17,(07106) EL CAMPIN,843
13147,2020-02-25,(07106) EL CAMPIN,970
13148,2020-01-04,(07108) Av. El Dorado,113
13149,2020-06-25,(07108) Av. El Dorado,60
13150,2020-03-23,(07109) CAD,123
13151,2020-01-25,(07110) PALOQUEMAO,412
13152,2020-07-22,(07110) PALOQUEMAO,149
13153,2020-06-01,(07111) NQS - RICAURTE,217
13154,2020-08-07,(07111) NQS - RICAURTE,113
13155,2020-08-15,(07111) NQS - RICAURTE,192
13156,2020-01-06,(07112) COMUNEROS,581
13157,2020-07-01,(07113) SANTA ISABEL,364
13158,2020-09-26,(07113) SANTA ISABEL,322
13159,2020-08-15,(07504) TERREROS,5368
13160,2020-05-04,(07504) TERREROS,3718
13161,2020-06-06,(07505) LEON XIII,2006
13162,2020-07-25,(07505) LEON XIII,1909
13163,2020-01-03,(07505) LEON XIII,5005
13164,2020-07-27,(07505) LEON XIII,2656
13165,2020-08-02,(07506) DESPENSA,117
13166,2020-04-06,(07506) DESPENSA,238
13167,2020-08-26,(08002) Biblioteca,296
13168,2020-07-26,(09000) Cabecera Usme,401
13169,2020-04-26,(09000) Cabecera Usme - alimentacion,1974
13170,2020-02-15,(09001) Molinos,6604
13171,2020-07-24,(09001) Molinos,2115
13172,2020-06-17,(09002) Consuelo,536
13173,2020-08-08,(09003) Socorro,473
13174,2020-08-27,(09003) Socorro,580
13175,2020-01-15,(09100) Calle 40 Sur,6902
13176,2020-08-27,(09101) Quiroga,545
13177,2020-07-16,(09104) Restrepo,1101
13178,2020-02-18,(09109) Tercer Milenio,984
13179,2020-05-18,(09110) Avenida Jimenez,165
13180,2020-05-26,(09110) Avenida Jimenez,163
13181,2020-04-30,(09111) Calle 19,189
13182,2020-05-22,(09111) Calle 19,256
13183,2020-05-29,(04108) El Polo,105
13184,2020-02-24,(09001) Molinos,7637
13185,2020-07-16,(09113) Calle 22,184
13186,2020-01-10,(09114) Calle 26,453
13187,2020-01-31,(09121) Las Flores,944
13188,2020-09-04,(09122) Calle 72,534
